# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = gpa_model
# start_datetime = 2023-01-12 14:36:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 2912102498 (Default)
# output
#   file = examples\gpa\gpaMCMC20k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,nationality,perfect,gpa
-1.95623,0.66657,0.154407,1,3,1,2.45914,0.384335,0.589019,5.56221
-2.08226,0.666197,0.154407,1,3,1,3.45092,0.309903,0.628964,4.84205
-2.07716,0.923077,0.154407,3,13,1,2.19408,0.311427,0.617664,5.5099
-2.57114,0.954841,0.154407,4,24,1,3.72366,0.550167,0.73629,1.9849
-1.2101,0.87228,0.154407,3,8,1,3.35975,0.729302,0.454778,3.39002
-1.32281,0.499297,0.154407,1,2,1,3.20209,0.759895,0.347142,3.85953
-1.32281,0,0.154407,0,1,1,2.91553,0.759895,0.347142,3.85953
-1.32281,0,0.154407,0,1,1,2.11342,0.759895,0.347142,3.85953
-1.17243,0.592172,0.154407,2,4,1,3.53651,0.510012,0.313907,3.04114
-1.04294,0.666667,0.154407,1,3,1,1.59356,0.508059,0.356936,3.4505
-1.04294,0.243295,0.154407,1,3,1,4.80834,0.508059,0.356936,3.4505
-2.90974,0.365845,0.154407,3,7,0,2.95373,0.329083,0.315538,1.31588
-3.03544,0.799302,0.154407,2,5,1,3.87538,0.445075,0.217789,1.31501
-2.48407,0.958281,0.154407,4,24,1,3.78177,0.341575,0.206749,6.54535
-2.68888,0.748851,0.154407,2,4,1,4.23714,0.393725,0.146674,6.50133
-2.75705,0.874749,0.154407,3,8,1,2.841,0.325049,0.147806,6.42453
-2.76186,0.833307,0.154407,2,6,1,2.93125,0.379533,0.145461,6.84879
-2.65897,0.666667,0.154407,1,3,1,2.96488,0.41973,0.153329,6.68952
-2.65897,0,0.154407,0,1,1,5.94722,0.41973,0.153329,6.68952
-1.77869,0.928211,0.154407,3,14,1,2.73548,0.38768,0.523566,8.8091
-1.44182,0.5,0.154407,1,2,1,3.22935,0.460558,0.503732,8.31537
-1.47787,0.499596,0.154407,1,2,1,2.50486,0.366907,0.49205,8.2473
-1.94787,0.451266,0.154407,4,15,0,2.80307,0.409554,0.367765,8.95871
-1.84092,0.666535,0.154407,1,3,1,2.53166,0.364553,0.413296,8.82209
-2.58919,0.99594,0.154407,3,7,0,2.8514,0.193214,0.562023,9.2192
-2.30513,0.635399,0.154407,4,20,1,3.36022,0.185863,0.540536,8.90332
-3.5483,0.713917,0.154407,3,8,1,5.32538,0.114356,0.699499,9.47525
-3.9538,0.740233,0.154407,4,16,1,5.68809,0.0510058,0.769277,6.63493
-2.27642,0.874969,0.154407,3,8,1,4.60561,0.295448,0.575536,7.19402
-2.22886,0.922851,0.154407,3,13,1,3.70734,0.29861,0.654915,6.50243
-2.67825,0.832274,0.154407,2,6,1,3.6166,0.148137,0.6634,4.20884
-2.70817,0.998583,0.154407,4,15,0,3.393,0.246777,0.745143,7.47307
-2.98767,0.833071,0.154407,2,6,1,4.91589,0.145888,0.56335,7.92495
-1.93385,0.942928,0.154407,4,19,1,4.04119,0.163502,0.437141,8.03207
-2.38285,0.818275,0.154407,3,7,0,2.45155,0.116677,0.495584,8.43838
-3.68209,0.446156,0.154407,4,15,0,7.89946,0.0287896,0.670051,8.16554
-4.9679,0.654835,0.154407,3,12,1,5.64003,0.00908809,0.602077,8.62443
-3.96809,0.598889,0.154407,4,26,1,6.80502,0.0624894,0.79842,2.77621
-4.08655,0.994768,0.154407,4,15,0,6.08934,0.432508,0.831494,0.514949
-4.65387,0.932281,0.154407,3,15,1,5.61786,0.616175,0.925635,0.624001
-5.8781,0.910348,0.154407,3,12,1,6.84812,0.942236,0.910755,0.679065
-2.5288,0.999949,0.154407,4,15,0,6.37751,0.180543,0.392686,3.45215
-2.577,0.999833,0.154407,2,3,0,2.58829,0.168511,0.401282,3.44344
-2.45425,0.873848,0.154407,3,8,1,4.87275,0.36464,0.483004,9.41995
-1.81797,0.825742,0.154407,3,13,1,3.29013,0.363352,0.566488,8.80609
-1.72509,0.857134,0.154407,2,7,1,2.13208,0.342017,0.593229,8.59596
-1.79297,0.673001,0.154407,2,5,1,2.47924,0.224322,0.599657,8.21555
-2.30821,0.528689,0.154407,4,29,1,3.14748,0.534073,0.933182,3.80702
-3.40082,0.18377,0.154407,1,2,1,3.97715,0.488934,0.934583,3.21885
-3.53455,0.914733,0.154407,3,12,1,4.42618,0.119754,0.872527,4.65536
-4.65779,0.852027,0.154407,2,7,1,7.36067,0.0596956,0.880571,2.01196
-2.64876,0.956307,0.154407,4,23,1,4.83801,0.235447,0.124609,8.42739
-2.34295,0.999993,0.154407,2,3,0,2.67849,0.256616,0.150641,8.24409
-2.53516,0.749688,0.154407,2,4,1,3.83526,0.398719,0.16213,9.006
-1.94182,0.624031,0.154407,2,6,1,2.8507,0.428515,0.216021,8.50376
-1.70249,0.434674,0.154407,2,4,1,3.56114,0.349202,0.268275,8.158
-2.47319,0.722816,0.154407,2,6,1,4.02294,0.287395,0.122102,8.29708
-4.2256,0.60123,0.154407,4,17,1,5.11603,0.0576555,0.102896,8.77868
-2.58501,0.76021,0.154407,3,12,1,4.97008,0.122584,0.238129,8.28418
-2.32495,0.60914,0.154407,3,9,1,3.0618,0.156776,0.237976,8.16132
-2.73161,0.644514,0.154407,4,26,1,3.7512,0.136326,0.236871,8.70743
-2.51271,0.560874,0.154407,3,8,1,3.02478,0.160432,0.229255,8.53161
-4.1652,0.636602,0.154407,3,8,1,4.76831,0.054412,0.339084,9.47731
-3.20947,0.99969,0.154407,3,7,0,4.52712,0.151313,0.27278,9.37824
-3.78032,0.747781,0.154407,4,15,0,4.34354,0.162982,0.129439,9.4204
-3.78353,0.707386,0.154407,4,15,0,5.93862,0.13472,0.130824,7.80046
-2.34062,0.79837,0.154407,2,5,1,5.91711,0.229489,0.154477,8.109
-2.8969,0.764835,0.154407,2,7,1,3.11553,0.187948,0.109475,8.36954
-3.43533,0.855972,0.154407,2,7,1,3.75257,0.182573,0.0683146,8.53885
-2.85584,0.831779,0.154407,2,6,1,5.29138,0.237026,0.101149,8.48326
-3.16504,0.61338,0.154407,3,14,1,4.91416,0.217502,0.114255,5.70135
-3.16504,0,0.154407,0,1,1,4.0973,0.217502,0.114255,5.70135
-3.16504,0,0.154407,0,1,1,4.1853,0.217502,0.114255,5.70135
-3.3273,0.49967,0.154407,1,2,1,3.84326,0.192569,0.102983,5.11427
-2.88454,0.799673,0.154407,2,5,1,4.23862,0.34529,0.112669,5.5242
-3.12865,0.938808,0.154407,4,17,1,4.16918,0.0977408,0.572499,2.82807
-3.63159,0.88332,0.154407,3,9,1,6.02,0.164395,0.914674,5.55356
-4.14321,0.887672,0.154407,3,9,1,4.4751,0.102867,0.922994,5.89578
-5.85934,0.949088,0.154407,4,20,1,7.68298,0.0404786,0.449807,9.88959
-4.1078,0.535051,0.154407,4,23,0,7.94359,0.0782485,0.465376,9.65069
-5.28813,0.661587,0.154407,4,16,1,7.43463,0.00944926,0.341606,6.00282
-3.8756,0.874517,0.154407,3,8,1,8.38009,0.0353966,0.485442,5.8246
-2.30672,0.9375,0.154407,4,16,1,3.18044,0.930728,0.536277,3.53366
-1.86337,0.833333,0.154407,2,6,1,2.55023,0.884663,0.422122,3.56176
-3.27143,0.183142,0.154407,1,2,1,5.23798,0.910675,0.456004,2.51154
-3.35315,0.832941,0.154407,2,6,1,4.02763,0.898648,0.318893,2.29431
-1.36505,0.916667,0.154407,3,12,1,2.78793,0.57031,0.219921,3.37092
-2.13638,0.537942,0.154407,3,9,1,2.64295,0.391854,0.333623,3.35323
-2.51717,0.998162,0.154407,4,15,0,2.772,0.183585,0.430371,6.74367
-4.16051,0.931049,0.154407,4,16,1,5.02881,0.17926,0.730313,0.570932
-3.81973,0.833333,0.154407,2,6,1,7.60532,0.0907864,0.322471,1.41699
-4.13087,0.999319,0.154407,4,15,0,4.50501,0.0888453,0.223962,1.31502
-3.68788,0.85693,0.154407,2,7,1,5.51556,0.132124,0.212103,1.54446
-3.56883,1,0.154407,4,15,0,4.06154,0.103164,0.250236,2.04013
-4.31274,0.91563,0.154407,3,12,1,4.52493,0.0422333,0.294807,1.9885
-3.19111,0.999883,0.154407,4,15,0,4.7774,0.0738358,0.530818,4.07681
-2.16695,0.888824,0.154407,3,9,1,3.86776,0.27971,0.41605,3.7341
-3.08355,0.989729,0.154407,4,15,0,4.49295,0.39211,0.910703,6.17232
-2.71765,0.999996,0.154407,4,15,0,3.19135,0.432306,0.875211,4.39542
-2.21631,0.995986,0.154407,3,15,0,4.43287,0.366419,0.742795,5.64991
-2.84763,0.870406,0.154407,3,8,1,3.37306,0.195681,0.768675,7.0693
-3.24282,0.998712,0.154407,4,15,0,3.44732,0.0593756,0.758393,8.31072
-4.21394,0.581209,0.154407,4,22,1,6.22287,0.308836,0.740943,0.374991
-2.9147,0.949545,0.154407,4,20,1,5.1269,0.361506,0.893134,5.62348
-2.1961,0.937498,0.154407,4,16,1,3.43475,0.294064,0.331602,5.90761
-1.0195,0.952911,0.154407,4,23,1,2.26713,0.527723,0.345393,3.79711
-1.0195,0,0.154407,0,1,1,2.35262,0.527723,0.345393,3.79711
-1.0195,0,0.154407,0,1,1,1.1107,0.527723,0.345393,3.79711
-2.05754,0.675147,0.154407,2,7,1,2.83087,0.361094,0.362398,3.98405
-2.46861,0.993645,0.154407,3,15,0,3.3179,0.347814,0.297142,2.3315
-3.40375,0.919864,0.154407,3,13,1,3.82438,0.168298,0.144088,2.60427
-3.40375,0,0.154407,0,1,1,6.16045,0.168298,0.144088,2.60427
-3.37567,0.5,0.154407,1,2,1,5.23077,0.180864,0.113427,3.56902
-2.49938,0.75,0.154407,2,4,1,3.82609,0.242242,0.240641,4.28376
-2.78462,0.998815,0.154407,4,15,0,3.1407,0.175712,0.233494,6.08529
-2.75374,0.996575,0.154407,4,15,0,4.16545,0.186457,0.276393,7.00172
-2.7658,0.954225,0.154407,4,22,1,3.55959,0.379518,0.414571,1.25971
-2.87133,0.922766,0.154407,3,13,1,3.07121,0.385525,0.377865,1.14872
-2.29515,0.933311,0.154407,3,15,1,3.11542,0.248135,0.43143,3.27212
-2.28665,0.999987,0.154407,4,15,0,2.35899,0.229039,0.458061,3.65079
-2.45371,0.999453,0.154407,3,7,0,2.51307,0.174794,0.420945,4.26044
-2.62055,0.908757,0.154407,3,11,1,2.75484,0.136972,0.454396,4.58523
-2.33873,0.922999,0.154407,3,13,1,3.28583,0.27882,0.6487,3.01205
-5.48219,0.986351,0.154407,4,15,0,6.09,0.981131,0.505643,0.998727
-3.57824,1,0.154407,4,31,0,7.17586,0.0717355,0.337829,2.49926
-4.11779,0.927142,0.154407,3,14,1,4.38784,0.0735849,0.174427,2.09905
-4.4779,0.87369,0.154407,3,8,1,9.23238,0.0239031,0.371204,7.03599
-3.2133,0.999851,0.154407,4,15,0,4.60669,0.0709514,0.514411,4.24426
-1.90514,0.874939,0.154407,3,8,1,3.72984,0.490569,0.583768,4.29619
-2.91449,0.992575,0.154407,3,15,0,3.11273,0.401358,0.428326,1.02732
-2.59267,0.94417,0.154407,4,18,1,3.59386,0.145812,0.448605,4.15452
-3.12141,0.998928,0.154407,4,15,0,3.40514,0.0706771,0.528394,8.88447
-3.34355,0.5805,0.154407,4,15,0,4.84848,0.064996,0.626035,5.42541
-2.71425,0.915743,0.154407,3,12,1,4.09093,0.0913402,0.694468,8.3406
-3.18106,0.908321,0.154407,3,7,0,3.29031,0.0755931,0.744834,8.67328
-3.51427,0.817464,0.154407,3,9,1,4.88569,0.317452,0.705526,9.7505
-4.51106,0.874922,0.154407,3,8,1,4.84628,0.395896,0.641821,9.92594
-3.95135,0.922973,0.154407,3,13,1,5.20423,0.394483,0.714594,9.85262
-3.86914,0.873921,0.154407,3,8,1,4.77249,0.181031,0.489071,9.78821
-4.9085,0.894423,0.154407,3,10,1,6.43282,0.0141669,0.423923,9.12749
-4.4412,0.538413,0.154407,4,15,0,6.78803,0.065772,0.578769,0.860537
-3.53921,0.999815,0.154407,3,7,0,4.72282,0.122359,0.465985,1.24046
-3.77536,0.999072,0.154407,3,7,0,4.02954,0.114622,0.453351,1.01462
-4.57263,0.899032,0.154407,3,10,1,4.65921,0.0825289,0.496059,0.579346
-4.85587,0.99963,0.154407,3,7,0,5.1306,0.108498,0.549722,0.336367
-5.69245,0.908354,0.154407,3,11,1,5.93722,0.0927076,0.685653,0.189554
-2.87163,0.888889,0.154407,3,9,1,6.72956,0.56462,0.307242,1.23421
-2.26652,0.999882,0.154407,3,7,0,2.97124,0.462496,0.359686,2.37464
-1.96454,0.666667,0.154407,1,3,1,5.67336,0.478132,0.371727,4.03145
-1.91732,0.999236,0.154407,2,7,0,2.12904,0.48329,0.399884,4.31432
-2.01267,0.498872,0.154407,1,2,1,4.34559,0.341593,0.399331,4.52109
-2.20739,0.998668,0.154407,4,15,0,2.36109,0.322906,0.372373,3.13582
-2.19757,0.944154,0.154407,4,18,1,2.55662,0.266119,0.51664,6.49185
-2.43012,0.927507,0.154407,3,14,1,2.61866,0.257694,0.414148,7.45635
-1.94025,0.830037,0.154407,2,6,1,5.1791,0.248564,0.720387,8.30939
-2.76261,0.295135,0.154407,2,5,1,4.42607,0.333817,0.827209,7.26718
-1.88991,0.857143,0.154407,2,7,1,5.62568,0.447409,0.4336,5.34205
-6.96897,0.979737,0.154407,5,31,0,7.15352,0.912823,0.868321,0.10447
-8.39195,0.920652,0.154407,3,13,1,10.6881,0.991534,0.819744,0.186218
-8.21799,0.909091,0.154407,3,11,1,8.93349,0.993993,0.799155,0.289861
-8.47415,0.916578,0.154407,3,12,1,9.72491,0.994882,0.660211,0.186272
-7.77443,0.898216,0.154407,3,10,1,10.2393,0.994135,0.91567,1.04223
-8.39524,0.875,0.154407,3,8,1,12.7985,0.99756,0.768875,0.553015
-8.27656,0.908619,0.154407,3,11,1,10.7475,0.982437,0.36495,0.064031
-3.01344,0.999905,0.154407,4,15,0,8.8428,0.211073,0.289455,1.73549
-3.37281,0.998926,0.154407,4,15,0,4.21295,0.0603028,0.574419,5.49456
-3.87368,0.83253,0.154407,2,6,1,6.42773,0.0345296,0.522957,5.11027
-4.31804,0.895125,0.154407,3,10,1,5.64955,0.0632,0.155197,2.20125
-4.69128,0.946656,0.154407,4,19,1,5.00198,0.0668939,0.179932,1.12206
-3.98364,0.928537,0.154407,3,14,1,5.23141,0.0567929,0.313546,2.02473
-3.13928,0.946468,0.154407,4,19,1,6.57792,0.387244,0.485186,0.793812
-2.70345,0.928571,0.154407,3,14,1,4.34057,0.320622,0.840938,6.41905
-2.80607,0.832942,0.154407,2,6,1,4.07545,0.287626,0.86197,5.45447
-4.38385,0.913341,0.154407,3,12,1,4.64243,0.206777,0.966328,3.72686
-3.66645,0.874148,0.154407,3,8,1,5.09185,0.326834,0.949842,4.21995
-3.86212,0.749901,0.154407,2,4,1,4.55339,0.461293,0.964007,4.21381
-3.85811,0.749704,0.154407,2,4,1,4.14202,0.424689,0.962219,3.88828
-3.25667,0.93257,0.154407,3,15,1,4.36607,0.471699,0.889025,1.94486
-2.30006,0.999998,0.154407,4,15,0,3.41356,0.434522,0.768626,6.43439
-2.35321,0.94717,0.154407,4,19,1,2.50078,0.548986,0.25664,2.79207
-3.11632,0.746266,0.154407,2,4,1,5.49983,0.794936,0.171017,2.58701
-2.81783,0.5,0.154407,1,2,1,4.06614,0.779845,0.229739,2.68955
-2.95532,0.666341,0.154407,1,3,1,4.51733,0.721578,0.185875,2.1937
-2.01688,0.999802,0.154407,4,15,0,3.22513,0.326958,0.589998,4.95868
-2.30145,0.996082,0.154407,4,15,0,2.74505,0.210952,0.735382,8.69182
-4.66451,0.367774,0.154407,4,15,0,6.05103,0.221767,0.331384,0.252833
-4.50177,1,0.154407,4,15,0,4.84779,0.203702,0.399186,0.293675
-3.12397,0.916667,0.154407,3,12,1,5.21172,0.212151,0.293177,1.49263
-4.90499,0.992824,0.154407,4,15,0,5.73606,0.407394,0.323702,0.142215
-4.19348,0.933324,0.154407,3,15,1,5.25866,0.268372,0.523597,0.318306
-6.291,0.998915,0.154407,4,15,0,6.54665,0.352348,0.650638,0.0358495
-2.32299,0.99925,0.154407,3,15,0,7.29819,0.696342,0.508812,2.45847
-2.93854,0.831571,0.154407,2,6,1,3.14995,0.757131,0.578886,1.36828
-2.54583,0.666667,0.154407,1,3,1,4.91807,0.758382,0.567417,2.24918
-2.58855,0.888552,0.154407,3,9,1,2.98954,0.668749,0.348771,1.82696
-2.70366,0.833033,0.154407,2,6,1,3.2405,0.627173,0.314648,1.57648
-2.13871,0.922373,0.154407,3,13,1,3.21716,0.475501,0.561394,2.5883
-2.46104,0.946376,0.154407,4,19,1,2.63288,0.240416,0.485462,2.492
-5.44136,0.98639,0.154407,4,15,0,6.0087,0.643637,0.948487,0.402928
-3.08068,0.833333,0.154407,2,6,1,7.46407,0.631319,0.815478,1.55231
-2.62389,0.749205,0.154407,2,4,1,4.61617,0.613757,0.769963,2.22002
-4.15572,0.916479,0.154407,3,14,1,5.91185,0.896791,0.838571,1.46592
-4.40738,0.832994,0.154407,2,6,1,5.88369,0.81729,0.877967,0.830756
-4.82579,0.85704,0.154407,2,7,1,5.76829,0.729367,0.896188,0.457673
-3.12569,0.996437,0.154407,3,15,0,7.61685,0.618339,0.814829,1.44059
-2.94134,0.998118,0.154407,4,15,0,4.41138,0.105751,0.337772,5.20387
-2.88322,0.923077,0.154407,3,13,1,3.12303,0.104691,0.414221,4.36981
-3.14372,0.914573,0.154407,3,12,1,4.16404,0.118866,0.10668,8.01771
-2.8343,0.496826,0.154407,4,15,0,3.29959,0.151436,0.131219,8.20065
-2.68025,0.622124,0.154407,4,15,0,4.99519,0.137453,0.439353,3.76372
-2.32233,0.993062,0.154407,3,15,0,5.87702,0.534753,0.285552,2.61602
-2.60981,0.997885,0.154407,4,15,0,3.10794,0.601354,0.321767,1.69219
-3.14624,0.856079,0.154407,2,7,1,4.15786,0.556858,0.179951,1.36847
-3.93517,0.920769,0.154407,3,13,1,4.22721,0.7734,0.228673,0.678203
-3.50625,0.937308,0.154407,4,16,1,5.50406,0.132177,0.865883,6.5722
-4.74486,0.947073,0.154407,4,22,1,5.75119,0.071131,0.825718,9.65138
-3.12676,0.916707,0.154407,4,15,0,4.96967,0.231418,0.81921,9.34453
-4.12882,0.663707,0.154407,1,3,1,8.2171,0.140011,0.86914,9.54693
-4.53967,0.705141,0.154407,3,14,1,5.45898,0.146544,0.902339,9.62993
-4.17805,0.833091,0.154407,2,6,1,5.4813,0.195308,0.883629,9.63797
-4.96,0.704831,0.154407,4,15,0,6.89428,0.0575615,0.925907,7.48119
-2.87497,1,0.154407,4,15,0,4.95948,0.108505,0.653968,8.93934
-3.15513,0.567537,0.154407,4,30,1,3.73761,0.0439181,0.544986,8.15236
-4.10819,0.453117,0.154407,4,15,0,5.15801,0.0355582,0.645761,7.01164
-3.54037,0.999994,0.154407,3,7,0,4.13137,0.0530606,0.5737,6.1825
-2.70126,1,0.154407,4,15,0,3.76172,0.146165,0.320965,5.56846
-3.15016,0.829864,0.154407,2,6,1,7.1317,0.0827671,0.651797,5.36482
-3.03197,0.922985,0.154407,3,13,1,3.52356,0.0849375,0.541736,5.09612
-2.6873,0.833029,0.154407,2,6,1,5.6143,0.134823,0.623765,5.36874
-2.1491,0.874289,0.154407,3,8,1,3.96422,0.402426,0.328564,9.11283
-2.48881,0.997335,0.154407,2,7,0,3.12198,0.387205,0.300802,9.34521
-1.49803,0.50503,0.154407,4,23,0,4.52478,0.361155,0.441156,8.24663
-1.46965,0.622147,0.154407,3,11,1,1.67984,0.340969,0.417567,8.08497
-1.56453,0.499979,0.154407,1,2,1,3.09183,0.437157,0.393066,8.44816
-1.62443,0.666486,0.154407,1,3,1,1.90808,0.389763,0.373819,8.46141
-3.3901,0.667954,0.154407,2,5,1,4.89822,0.167156,0.323213,9.57474
-3.38296,0.799783,0.154407,2,5,1,5.60806,0.244512,0.272335,9.64635
-4.26844,0.898119,0.154407,3,10,1,4.57063,0.131408,0.306622,9.783
-2.93265,0.899798,0.154407,3,10,1,4.61121,0.239918,0.528069,9.54852
-2.40094,0.832145,0.154407,4,15,0,3.62413,0.246196,0.210058,8.76468
-2.50132,0.746181,0.154407,4,15,0,4.46238,0.186059,0.317416,4.87332
-3.20003,0.907139,0.154407,3,11,1,3.30281,0.103936,0.319225,2.79526
-2.19229,0.908983,0.154407,3,11,1,4.49129,0.438671,0.503922,2.38077
-2.54083,0.665244,0.154407,1,3,1,5.70314,0.351832,0.390245,1.76297
-2.56126,0.999522,0.154407,4,15,0,2.90538,0.222567,0.74503,9.0446
-2.57204,0.707176,0.154407,3,12,1,4.06354,0.189591,0.625631,6.94307
-2.50424,0.999026,0.154407,4,15,0,3.34412,0.340151,0.217637,3.09941
-2.32627,0.999096,0.154407,4,15,0,3.02178,0.332845,0.235901,5.77542
-5.03826,0.985949,0.154407,4,15,0,5.25871,0.0168232,0.800497,4.32964
-4.57938,0.999672,0.154407,4,15,0,5.47386,0.0239893,0.717348,3.16005
-3.49751,0.874601,0.154407,3,8,1,6.36866,0.0664315,0.726341,4.33473
-3.98694,0.897807,0.154407,3,10,1,6.26668,0.0322736,0.52059,3.90743
-3.87591,0.999385,0.154407,4,15,0,4.53535,0.0363099,0.579394,4.17336
-4.96833,0.998157,0.154407,4,15,0,5.21707,0.0160575,0.771877,4.96293
-4.57379,0.999971,0.154407,4,15,0,5.24392,0.0224852,0.684911,6.80161
-4.81179,0.999834,0.154407,4,15,0,5.68233,0.0204474,0.215126,4.02508
-4.14307,0.855964,0.154407,2,7,1,5.84595,0.0327149,0.345797,3.31909
-4.76934,0.829356,0.154407,2,6,1,5.57766,0.0246376,0.207087,3.13076
-3.54291,0.964903,0.154407,4,29,1,6.6882,0.760452,0.808148,1.15847
-3.63159,0.997118,0.154407,4,15,0,5.17209,0.603758,0.930903,2.2079
-2.39791,0.747977,0.154407,2,4,1,3.99533,0.559576,0.931936,3.10081
-2.39791,0.455848,0.154407,1,3,1,2.74544,0.559576,0.931936,3.10081
-2.67423,0.401978,0.154407,3,8,1,4.32101,0.636592,0.949847,3.59271
-2.67423,0,0.154407,0,1,1,3.78678,0.636592,0.949847,3.59271
-3.35542,0.60724,0.154407,3,9,1,4.37853,0.549141,0.9758,3.25552
-3.70963,0.451912,0.154407,3,15,0,5.16456,0.466257,0.958248,4.36234
-2.32125,0.9,0.154407,3,10,1,3.7393,0.431583,0.798697,4.66005
-2.15025,0.799949,0.154407,2,5,1,2.7096,0.319299,0.688885,4.98792
-2.71323,0.914464,0.154407,3,12,1,2.83728,0.291038,0.741578,2.13164
-3.28132,0.995196,0.154407,2,7,0,3.61288,0.220196,0.786273,1.53922
-3.05754,0.855784,0.154407,2,7,1,6.62753,0.163177,0.496939,1.64878
-3.04101,0.923018,0.154407,3,13,1,3.79848,0.159167,0.572375,1.77327
-2.72355,0.933333,0.154407,3,15,1,3.27507,0.13726,0.516465,3.32561
-2.79166,0.852774,0.154407,2,7,1,4.87141,0.145867,0.393712,2.90682
-2.92692,0.928165,0.154407,3,14,1,3.23849,0.157144,0.555667,2.06382
-2.12688,0.899913,0.154407,3,10,1,3.24875,0.299884,0.549023,6.43812
-2.29853,0.798799,0.154407,2,5,1,3.65319,0.226138,0.487886,6.42704
-2.77607,0.998343,0.154407,4,15,0,3.18562,0.403657,0.134065,3.35303
-1.63415,0.83296,0.154407,2,6,1,3.23309,0.515637,0.150762,3.40236
-3.7669,0.360479,0.154407,4,15,0,8.67097,0.354607,0.766755,0.601087
-4.23819,0.930277,0.154407,3,15,1,5.80589,0.128252,0.838043,1.06448
-3.15352,0.888878,0.154407,3,9,1,4.71815,0.317429,0.869061,2.22859
-3.50202,0.942792,0.154407,4,18,1,5.77131,0.358639,0.682132,0.645978
-2.66198,0.997318,0.154407,3,15,0,5.74506,0.274393,0.303249,7.89921
-2.2028,0.999968,0.154407,3,7,0,2.74002,0.273551,0.385957,6.24036
-2.49963,0.929235,0.154407,3,15,1,3.59531,0.221959,0.672141,6.85002
-1.21891,0.949877,0.154407,4,20,1,1.87835,0.542867,0.72674,3.28601
-3.04458,0.36573,0.154407,4,15,0,3.55268,0.75002,0.48537,1.14869
-4.09881,0.997674,0.154407,4,15,0,4.66922,0.0362058,0.137551,8.20228
-4.29058,0.547457,0.154407,2,5,1,5.41832,0.0269096,0.17032,8.37382
-6.36776,0.492707,0.154407,4,28,1,7.62116,0.00387445,0.767908,4.77057
-4.10401,0.923077,0.154407,3,13,1,6.43158,0.0276135,0.500081,5.64054
-3.30534,0.899123,0.154407,3,10,1,5.5721,0.189937,0.152746,2.43574
-2.6184,0.943508,0.154407,4,18,1,4.35326,0.234348,0.731791,2.92775
-3.50941,0.896328,0.154407,3,10,1,3.78831,0.0734682,0.63272,2.53242
-4.43282,0.919366,0.154407,3,13,1,6.13682,0.0597633,0.902587,5.97587
-2.56208,0.999869,0.154407,4,15,0,5.00276,0.224788,0.318446,7.14538
-2.31784,0.888879,0.154407,3,9,1,2.96859,0.398353,0.6017,7.80241
-1.63301,0.908053,0.154407,3,11,1,1.87569,0.390063,0.743568,8.02637
-1.73379,0.397151,0.154407,3,9,1,1.98329,0.350967,0.765308,8.01986
-3.91029,0.478489,0.154407,3,8,1,4.9505,0.187606,0.936411,6.70997
-4.35771,0.928469,0.154407,3,14,1,4.57817,0.209912,0.964813,6.50089
-4.46484,0.916383,0.154407,3,12,1,4.92512,0.142704,0.960297,4.42469
-4.66075,0.926728,0.154407,3,14,1,6.04935,0.148449,0.96492,3.29907
-5.0103,0.927134,0.154407,3,14,1,5.36302,0.138858,0.960252,1.77694
-2.85943,0.888889,0.154407,3,9,1,6.76873,0.163104,0.255224,3.2924
-3.14928,0.831012,0.154407,2,6,1,7.08861,0.251236,0.690442,1.21393
-3.85869,0.935322,0.154407,4,16,1,5.06806,0.214384,0.945647,4.20557
-3.40517,0.922843,0.154407,3,13,1,6.10558,0.141315,0.873328,5.51698
-3.13857,0.92302,0.154407,3,13,1,3.68074,0.129829,0.797154,3.87194
-3.10295,0.946986,0.154407,4,19,1,4.00996,0.149593,0.682987,2.05166
-2.73883,0.922782,0.154407,3,13,1,5.41459,0.124113,0.390957,5.1589
-3.17426,0.921758,0.154407,3,13,1,3.70257,0.114764,0.21932,4.02264
-2.5887,0.933317,0.154407,3,15,1,4.14913,0.57054,0.294348,1.79998
-1.91919,0.956107,0.154407,4,23,1,1.93652,0.404922,0.774582,8.48862
-2.73056,0.678005,0.154407,3,9,1,4.35708,0.27907,0.196139,7.10985
-3.41231,0.886872,0.154407,3,9,1,3.69641,0.174866,0.120423,6.85215
-3.41231,0,0.154407,0,1,1,7.61416,0.174866,0.120423,6.85215
